language,layer,head,direction,correct,total,accuracy
turkish,9,0,leftward,329,1190043,0.00027646059848257585
turkish,9,1,nsubj_to_root,2104,1190043,0.0017680033410557433
turkish,9,1,leftward,85413,1190043,0.07177303677262083
turkish,9,2,nsubj_to_root,1645,1190043,0.0013823029924128793
turkish,9,2,leftward,48053,1190043,0.040379213188094884
turkish,9,3,nsubj_to_root,1695,1190043,0.001424318280936067
turkish,9,3,leftward,3955,1190043,0.0033234093221841563
turkish,9,4,nsubj_to_root,761,1190043,0.0006394726913229186
turkish,9,4,leftward,1008,1190043,0.0008470282166274664
turkish,9,5,nsubj_to_root,3786,1190043,0.0031813976469757814
turkish,9,5,leftward,5153,1190043,0.0043300956351997365
turkish,9,6,nsubj_to_root,6870,1190043,0.005772900643086006
turkish,9,6,leftward,39221,1190043,0.03295763262335899
turkish,9,7,nsubj_to_root,2319,1190043,0.0019486690817054509
turkish,9,7,leftward,3169,1190043,0.0026629289865996437
turkish,9,8,nsubj_to_root,217,1190043,0.00018234635219063514
turkish,9,8,leftward,351,1190043,0.0002949473254327785
turkish,9,9,nsubj_to_root,312101,1190043,0.26226027126750884
turkish,9,9,leftward,4103,1190043,0.003447774576212792
turkish,9,10,nsubj_to_root,37887,1190043,0.031836664725560335
turkish,9,10,leftward,10134,1190043,0.008515658677879706
turkish,9,11,nsubj_to_root,17954,1190043,0.01508684980290628
turkish,9,11,leftward,314,1190043,0.0002638560119256195
turkish,10,0,nsubj_to_root,949,1190043,0.0007974501761701048
turkish,10,0,leftward,2584,1190043,0.0021713501108783463
turkish,10,1,nsubj_to_root,356,1190043,0.00029914885428509726
turkish,10,1,leftward,434,1190043,0.0003646927043812703
turkish,10,2,nsubj_to_root,2053,1190043,0.0017251477467620918
turkish,10,2,leftward,2458,1190043,0.002065471583799913
turkish,10,3,nsubj_to_root,12125,1190043,0.010188707466873045
turkish,10,3,leftward,253,1190043,0.00021259735992733037
turkish,10,4,nsubj_to_root,191,1190043,0.00016049840215857746
turkish,10,4,leftward,283,1190043,0.00023780653304124306
turkish,10,5,nsubj_to_root,1976,1190043,0.0016604442024363826
turkish,10,5,leftward,1002,1190043,0.0008419863820046838
turkish,10,6,nsubj_to_root,12852,1190043,0.010799609762000197
turkish,10,6,leftward,1446,1190043,0.0012150821440905916
turkish,10,7,nsubj_to_root,63518,1190043,0.05337454192831688
turkish,10,7,leftward,425,1190043,0.00035712995244709643
turkish,10,8,nsubj_to_root,4761,1190043,0.004000695773177944
turkish,10,8,leftward,14979,1190043,0.012586940135776607
turkish,10,9,nsubj_to_root,452,1190043,0.0003798182082496179
turkish,10,9,leftward,5748,1190043,0.004830077568625671
turkish,10,10,nsubj_to_root,616,1190043,0.0005176283546056739
turkish,10,10,leftward,17154,1190043,0.014414605186535277
turkish,10,11,nsubj_to_root,1206,1190043,0.0010134087591792901
turkish,10,11,leftward,16278,1190043,0.013678497331609026
turkish,11,0,nsubj_to_root,2226,1190043,0.0018705206450523215
turkish,11,0,leftward,1055,1190043,0.000886522587839263
turkish,11,1,nsubj_to_root,115940,1190043,0.0974250510275679
turkish,11,1,leftward,1978,1190043,0.00166212481397731
turkish,11,2,nsubj_to_root,1556,1190043,0.001307515778841605
turkish,11,2,leftward,1650,1190043,0.0013865045212651979
turkish,11,3,nsubj_to_root,1243,1190043,0.0010445000726864492
turkish,11,3,leftward,1211,1190043,0.001017610288031609
turkish,11,4,nsubj_to_root,1640,1190043,0.0013781014635605604
turkish,11,4,leftward,834,1190043,0.0007008150125667728
